CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
26135,Fundação Dom Cabral - Ensino Superior,FDC,Privada,Não,Não,Não,Faculdade,3144805.0,Nova Lima,MG,Em Atividade
1359,Faculdade Multivix Nova Venécia,MULTIVIX NOVA VENÉCI,Privada,Não,Não,Não,Faculdade,3203908.0,Nova Venécia,ES,Em Atividade
3362,Instituto De Ciências Humanas E Sociais Aplicadas,ICHSA-TRÊS PONTAS,Privada,Não,Não,Não,Faculdade,3169406.0,Três Pontas,MG,Extinta
1045,Centro Universitário Anhangüera,UNIFIAN,Privada,Não,Não,Não,Centro Universitário,3526704.0,Leme,SP,Em Atividade
1469,Centro Universitário Cesusc,Unicesusc,Privada,Não,Não,Não,Centro Universitário,4205407.0,Florianópolis,SC,Em Atividade
23318,Faculdade Brasileira De Cachoeiro,Não informado,Privada,Não,Não,Não,Faculdade,3201209.0,Cachoeiro De Itapemirim,ES,Em Atividade
4211,Faculdade Esamc São Paulo - Esamc,ESAMC,Privada,Não,Não,Não,Faculdade,3550308.0,São Paulo,SP,Em Atividade
1609,Faculdade Dos Cerrados Piauienses,FCP,Privada,Não,Não,Não,Faculdade,2202901.0,Corrente,PI,Em Atividade
776,Faculdade De Ciências Contábeis De Jequié,FCCJ,Privada,Não,Não,Não,Faculdade,2918001.0,Jequié,BA,Extinta
845,Faculdade Da Fundação Educacional Araçatuba,FAC-FEA,Privada,Não,Não,Não,Faculdade,3502804.0,Araçatuba,SP,Em Atividade
2773,Faculdade Anhanguera De Macapá,Não informado,Privada,Não,Não,Não,Faculdade,1600303.0,Macapá,AP,Em Atividade
4846,Centro Universitário Vértice,UNIVÉRTIX,Privada,Não,Não,Não,Centro Universitário,3140902.0,Matipó,MG,Em Atividade
22125,Faculdade De Ciências Jurídicas De Bom Jesus Da Lapa,Não informado,Privada,Não,Não,Não,Faculdade,2903904.0,Bom Jesus Da Lapa,BA,Em Atividade
2440,Centro Universitário Juscelino Kubitschek,UNIJK,Privada,Não,Não,Não,Centro Universitário,3136306.0,João Pinheiro,MG,Em Atividade
10059,Faculdade De Tecnologia De Ensino Superior - Fatec,CENTES,Privada,Não,Não,Não,Faculdade,3143302.0,Montes Claros,MG,Extinta
4209,Faculdade De Tecnologia César Lattes,Não informado,Privada,Não,Não,Não,Faculdade,3523909.0,Itu,SP,Extinta
14158,Faculdade De Tecnologia De Novo Cabrais,Não informado,Privada,Não,Não,Não,Faculdade,4313391.0,Novo Cabrais,RS,Extinta
1583,Faculdade De Tecnologia De Indaiatuba,FATEC-ID,Pública,Não,Não,Não,Faculdade,3520509.0,Indaiatuba,SP,Em Atividade
23155,Faculdade Unex,UNEX,Privada,Não,Não,Não,Faculdade,2925303.0,Porto Seguro,BA,Em Atividade
4398,Instituto Superior De Educação De Goiana,I.S.E.G.,Pública,Não,Não,Não,Faculdade,2606200.0,Goiana,PE,Em Atividade
1081,Faculdade De Engenharia De Resende,FER,Privada,Não,Não,Não,Faculdade,3304201.0,Resende,RJ,Em Atividade
19791,Faculdade Pitágoras De Jaboatão Dos Guararapes,Não informado,Privada,Não,Não,Não,Faculdade,2607901.0,Jaboatão Dos Guararapes,PE,Extinta
23038,Faculdade De Educação E Tecnologia Do Espírito Santo,FETES,Privada,Não,Não,Não,Faculdade,3205002.0,Serra,ES,Em Atividade
2497,Centro Universitário Ateneu,UniAteneu,Privada,Não,Não,Não,Centro Universitário,2304400.0,Fortaleza,CE,Em Atividade
20586,Faculdade Van Gogh,FVG,Privada,Não,Não,Não,Faculdade,3550308.0,São Paulo,SP,Em Atividade
21872,Faculdade Cenbrap,CENBRAP,Privada,Não,Não,Não,Faculdade,5208707.0,Goiânia,GO,Em Atividade
3881,Centro Universitário Fis,Unifis,Privada,Não,Não,Não,Centro Universitário,2613909.0,Serra Talhada,PE,Em Atividade
23952,Faculdade Teutônia,FACT,Privada,Não,Não,Não,Faculdade,4321451.0,Teutônia,RS,Em Atividade
5451,Faculdade Anhangüera De Bauru,Não informado,Privada,Não,Não,Não,Faculdade,3506003.0,Bauru,SP,Em Atividade
14161,Faculdade Única De Contagem,FUNIC,Privada,Não,Não,Não,Faculdade,3118601.0,Contagem,MG,Em Atividade
14162,Faculdade Presidente Antônio Carlos De Governador Valadares,FAPAC - GV,Privada,Não,Não,Não,Faculdade,3127701.0,Governador Valadares,MG,Em Atividade
17715,Faculdade De Educação Superior De Pernambuco,FACESP,Privada,Não,Não,Não,Faculdade,2611101.0,Petrolina,PE,Em Atividade
549,Universidade Federal Do Acre,UFAC,Pública,Não,Não,Não,Universidade,1200401.0,Rio Branco,AC,Em Atividade
2188,Instituto Superior De Educação Nossa Senhora De Sion,ISE - SION,Privada,Não,Não,Não,Faculdade,4106902.0,Curitiba,PR,Extinta
21321,Faculdade Sensu,FAS,Privada,Não,Não,Não,Faculdade,5208707.0,Goiânia,GO,Em Atividade
19465,Faculdade Metropolitana De Petrolina,FAM,Privada,Não,Não,Não,Faculdade,2611101.0,Petrolina,PE,Extinta
21949,Instituto De Educacao Superior Latinoamericano,SIGLA IESLA,Privada,Não,Não,Não,Faculdade,3106200.0,Belo Horizonte,MG,Em Atividade
18210,Faculdade Uninassau Olinda,Não informado,Privada,Não,Não,Não,Faculdade,2609600.0,Olinda,PE,Extinta
5046,Faculdade Polis Das Artes,Não informado,Privada,Não,Não,Não,Faculdade,3515004.0,Embu,SP,Extinta
1575,Centro Universitário Do Planalto De Araxá,UNIARAXÁ,Privada,Não,Não,Não,Centro Universitário,3104007.0,Araxá,MG,Em Atividade
4820,Faculdade De Tecnologia Senai Antônio Adolpho Lobbe,Não informado,Privada,Não,Não,Não,Faculdade,3548906.0,São Carlos,SP,Em Atividade
14408,"Instituto Federal De Educação, Ciencia E Tecnologia De Brasilia",IFB,Pública,Não,Não,Não,"Instituto Federal de Educação, Ciência e Tecnologia",5300108.0,Brasília,DF,Em Atividade
650,Faculdade De Avaré,IESA/FACCAA,Privada,Não,Não,Não,Faculdade,3504503.0,Avaré,SP,Extinta
741,Escola Superior De Secretariado De Pernambuco,ESUSPE,Privada,Não,Não,Não,Faculdade,2611606.0,Recife,PE,Extinta
2478,Faculdade De Integração Do Ensino Superior Do Cone Sul,FISUL,Privada,Não,Não,Não,Faculdade,4308607.0,Garibaldi,RS,Em Atividade
4162,Faculdade Senac Goiás,FacSenacGO,Privada,Não,Não,Não,Faculdade,5208707.0,Goiânia,GO,Em Atividade
4610,Faculdade De Tecnologia Assessoritec,Não informado,Privada,Não,Não,Não,Faculdade,4209102.0,Joinville,SC,Em Atividade
1301,Instituto Matonense Municipal De Ensino Superior,IMMES,Privada,Não,Não,Não,Faculdade,3529302.0,Matão,SP,Em Atividade
16895,Instituto Politécnico Doctum De Vitória,Não informado,Privada,Não,Não,Não,Faculdade,3205309.0,Vitória,ES,Extinta
1852,Faculdade Saberes,SABERES,Privada,Não,Não,Não,Faculdade,3205309.0,Vitória,ES,Extinta
19210,Faculdades Integradas De Taguaí,FIT,Privada,Não,Não,Não,Faculdade,3553005.0,Taguaí,SP,Em Atividade
5215,Centro Universitário Padre Albino,Não informado,Privada,Não,Não,Não,Centro Universitário,3511102.0,Catanduva,SP,Em Atividade
16010,Faculdade De Ensino Superior De Linhares,FACELI,Pública,Não,Não,Não,Faculdade,3203205.0,Linhares,ES,Em Atividade
3485,Instituto Superior De Educação Do Alto São Francisco,ISAF,Pública,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
4200,Faculdade De Comunicação Social De Passos,FACOMP,Pública,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
20330,Faculdade Educacional Araucária,Facear,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
647,Faculdade De Enfermagem Luiza De Marillac,FELM,Privada,Não,Sim,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
3732,Universidade Municipal De São Caetano Do Sul,Não informado,Pública,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
5430,Faculdade De Tecnologia De Minas Gerais - Fatemig,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
4073,Faculdade De Tecnologia Ipiranga,FAC. IPIRANGA,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
22143,Faculdade De Ciências Jurídicas De São José Do Rio Preto,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
25590,Escola De Governo Em Saúde Pública De Pernambuco,ESPPE,Pública,Não,Não,Não,Escola de Governo, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
14002,Faculdade Dos Guararapes,FG,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
1439,Faculdade De Ciências Econômicas,FACAMP,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
17680,Faculdade Evangélica De Senador Canedo,FESCAN,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
14609,Faculdade De Tecnologia Senai Conde José Vicente De Azevedo,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
19851,Faculdade Maurício De Nassau De São José Dos Campos,FMN SJ CAMPOS,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
12847,Faculdade Educacional De Francisco Beltrão,FEFB,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
1124,Faculdade Dom Pedro Ii De Barreiras,DP II Barreiras,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
29079,Centro De Estudos E Aperfeiçoamento Funcional,CEAF,Pública,Não,Não,Não,Escola de Governo, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
1692,Escola Superior De Tecnologia E Educação De Porto Ferreira,ESPF,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
29208,Fundação Escola Superior Do Ministério Público De Mato Gross,FESMP/MT,Privada,Não,Não,Não,Escola de Governo, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
2551,Faculdade Uninassau Aliança - Redenção,Nassau Aliança,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
2813,Instituto Superior De Educação Capimgrossense,ISEC,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
268,Faculdade De Direito Da Alta Paulista,FADAP,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
19333,Faculdade Uninassau Fortaleza - Parangaba,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
22170,Faculdade De Ciências Jurídicas De Mogi Guaçu,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
22135,Faculdade De Ciências Jurídicas De Irecê,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
5222,Escola Agrotécnica Federal De Sousa,Não informado,Pública,Não,Não,Não,"Instituto Federal de Educação, Ciência e Tecnologia", Não informado,Não Informado,NÃO INFORMADO,Extinta
26575,Fundação Escola De Governo Ena,ENA,Pública,Não,Não,Não,Escola de Governo, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
397,Faculdade Ruy Barbosa De Tecnologia Em Processamento De Dados,FRBTPD,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
1114,Faculdade De Ciências Jurídicas E Sociais Aplicadas Rio Branco - Firb,FIRB,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
21816,Faculdade Uninta,Não informado,Privada,Não,Sim,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
18716,Faculdade De Inovação Tecnológica De Londrina,FAC-CESUMAR,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
4253,Escola Agrotécnica Federal De Concórdia,EAFC,Pública,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
21800,Escola Superior Da Magistratura Tocantinense,ESMAT,Pública,Não,Não,Não,Escola de Governo, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
3367,Instituto Superior De Educação De Oliveira,ISEOL,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
25234,Centro Educacional Superior Master,CESMaster,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
19733,Faculdade Renovação De Ponta Grossa,RENOVAÇÃO,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
21438,Faculdade Wyden São Paulo,Wyden SP,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
3310,Faculdade De Tecnologia Da Amazônia,FAZ,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
292,Faculdade De Ciências Da Saúde De Joinville,FCSJ,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
18714,Faculdade De Inovação Tecnológica De Ponta Grossa,FAC-CESUMAR,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
4379,Universidade Estadual Do Piauí,Não informado,Pública,Não,Não,Não,Universidade, Não informado,Não Informado,NÃO INFORMADO,Extinta
3484,Faculdade De Ciências Gerenciais,FACIG,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
3483,Instituto Superior De Educação De Cláudio,ISEC,Pública,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
5769,Faculdade De Tecnologia De Jales,Não informado,Pública,Não,Não,Não,Faculdade de Tecnologia, Não informado,Não Informado,NÃO INFORMADO,Extinta
19375,Faculdades Integradas Cesumar,CESUMAR,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
1707,Faculdade De Ciências Contábeis De Recife,FACCOR,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
11751,Faculdade Pitágoras De Tecnologia De Betim,PIT Betim,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
1802,Faculdade De Ciências Da Saúde,FASU,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
3459,Instituto De Ensino Superior E Pesquisa,INESP,Pública,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
16508,Ipe Instituto De Pesquisas Ecologicas,IPE,Privada,Não,Não,Não,Instituição Especialmente Credenciada para oferta de cursos lato sensu, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
21421,Faculdade Uninabuco Salvador,NABUCO SALVADOR,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
2640,Faculdade Doctum De Saúde Da Serra,DOCTUM,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
3482,Instituto Superior De Educação De Divinópolis,ISED,Pública,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
22129,Faculdade De Ciências Jurídicas De Juiz De Fora,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
22126,Faculdade De Ciências Jurídicas De Marabá,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
2206,Faculdade Fae São José Dos Pinhais,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
3159,Faculdade De Tecnologia Senai Florianópolis,SENAI -SC - CTAI,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
2557,Faculdade De Ciências Sociais Aplicadas De Penedo,FCSAP,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
22216,Faculdade Univeritas Universus Veritas De Osasco,UNIVERITAS OSA,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
2974,Faculdade De Ciências Jurídicas E Sociais Aplicadas De Primavera Do Leste,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
14463,Faculdade Vitória Em Cristo,FVC,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
1093,Faculdade De Ciências Jurídicas E Gerenciais De Garça,FAEG,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
2505,Faculdade De Arte E Design,FAD,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
9500,Faculdade De Tecnologia De São Carlos,Não informado,Pública,Não,Não,Não,Faculdade de Tecnologia, Não informado,Não Informado,NÃO INFORMADO,Extinta
20612,Faculdade Maurício De Nassau De Belo Horizonte,FMN BH,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
2479,Faculdade Latino Americana,FLA,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
1289,Faculdade De Direito Da Fundação Armando Alvares Penteado,FAD-FAAP,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
22131,Centro De Ensino Superior Do Tocantins,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
26777,Academia Da Força Aérea,AFA,Pública,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
25413,Escola Superior De Advocacia Pública,ESAP/PGE-RJ,Pública,Não,Não,Não,Escola de Governo, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
1793,Faculdade De Ciências Exatas E Tecnológicas De União Da Vitória,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
28984,Escola De Saúde E Formação Complementar Do Exército,ESFCEx,Pública,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
13883,Faculdade Murialdo,FAMUR,Privada,Não,Sim,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
5201,Faculdade De Tecnologia Ined - Unidade Barreiro,-,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
17516,Faculdade De Tecnologia Do Senai Horácio Augusto Da Silveira,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
1582,Faculdade Uninabuco Janga,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
18209,Faculdade Uninassau Jaboatão,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
191,Faculdade De Ciências Contábeis E De Administração De Empresas,FCCAE,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
29207,Escola Superior De Defesa,Não informado,Pública,Não,Não,Não,Instituição Especialmente Credenciada para oferta de cursos lato sensu, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
19049,Faculdade Integrada De Vila Velha,MULTIVIX VILA V,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
4069,Faculdade Horizontes,FH,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
29252,Escola De Guerra Naval,EGN,Pública,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
28536,Instituto De Educação Roberto Bernardes Barroso,IERBB,Pública,Não,Não,Não,Escola de Governo, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
839,Faculdade Vitoriana De Ciências Contábeis,FVCC,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
22146,Faculdade De Ciências Jurídicas De Jaú,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
26235,Instituto Brasileiro De Direito Tributário,IBDT,Privada,Não,Não,Não,Instituição Especialmente Credenciada para oferta de cursos lato sensu, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
8049,Faculdade De Tecnologia De Taubaté,Não informado,Pública,Não,Não,Não,Faculdade de Tecnologia, Não informado,Não Informado,NÃO INFORMADO,Extinta
4634,Escola Agrotécnica Federal De Alegre,EAFA,Pública,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
27076,Escola De Saúde Pública Do Estado De Minas Gerais,ESP MG,Pública,Não,Não,Não,Escola de Governo, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
17666,Faculdade Anhanguera Unidade Paragominas,Não informado,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
22212,Faculdade Unama De Parauapebas,UNAMA PEBAS,Privada,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Extinta
28542,Colégio Tecnológico Do Estado De Goiás Sebastião De Siqueira,COTEC SS,Pública,Não,Não,Não,Faculdade, Não informado,Não Informado,NÃO INFORMADO,Em Atividade
